has_collection,budget_processed,log_budget,genres_reform,num_genres,genre_rank,log_num_genres,log_genre_rank,has_homepage,in_english,production_companies_reform,topStudio,log_num_studios,log_numTopStudios,log_overview_len,log_day_of_week,log_year,log_month,log_season,has_poster_path,eng,num_production_countries,usa_produced,topLeadDirector,numTopDirectors,topLeadExecProd,numTopExecProd,topLeadProducer,numTopProducers,topLeadComposer,numTopComposers,topLeadDirectorPhoto,numTopDirectorsPhoto,topLeadEditor,numTopEditors,log_num_crew,log_num_male_crew,log_num_female_crew,runtime_processed,log_runtime,log_title_len,log_num_cast,topLeadActor,log_numTopActors,log_revenue
Not in Collection,6500000,15.687312888712007,"['Drama', 'Horror', 'Thriller']",3,4,1.3862943611198906,1.6094379124341003,0,1,"['Warner Bros.', 'Orion Pictures Corporation']",0,1.0986122886681098,0.0,5.37989735354046,1.791759469228055,7.591861714889934,1.6094379124341003,0.0,1,English is Spoken Language,1,1,0,1,0,0,0,0,1,1,0,0,0,0,2.70805020110221,2.302585092994046,2.302585092994046,104.0,4.653960350157523,2.1972245773362196,2.3978952727983707,0,0.6931471805599453,13.247650630303436
Belongs in Collection,170000000,18.951309000896888,"['Action', 'Adventure', 'Science Fiction']",3,15,1.3862943611198906,2.772588722239781,1,1,['Marvel Studios'],1,0.6931471805599453,0.6931471805599453,6.594413459749778,1.6094379124341003,7.608374474380783,1.3862943611198906,1.3862943611198906,1,English is Spoken Language,1,1,0,0,1,2,1,3,1,1,0,0,0,1,3.7376696182833684,2.995732273553991,2.995732273553991,136.0,4.919980925828125,3.58351893845611,4.23410650459726,0,1.3862943611198906,20.387466576026245
Belongs in Collection,50000000,17.72753358339242,"['Comedy', 'Family', 'Adventure', 'Fantasy', 'Romance']",5,9,1.791759469228055,2.302585092994046,0,1,"['Walt Disney Pictures', 'Robert Simonds Productions']",1,1.0986122886681098,0.6931471805599453,5.181783550292085,1.3862943611198906,7.603897968521881,1.9459101490553132,1.0986122886681098,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,1,0,2,0,1,4.700480365792417,3.2188758248682006,3.2188758248682006,101.0,4.624972813284271,2.995732273553991,2.833213344056216,0,0.0,18.005195678317154
Not in Collection,3700000,15.123843647884687,"['Crime', 'Drama', 'Mystery', 'Thriller']",4,5,1.6094379124341003,1.791759469228055,0,1,['Rick Lashbrook Films'],0,0.6931471805599453,0.0,4.997212273764115,1.791759469228055,7.604396348796338,2.4849066497880004,1.3862943611198906,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3.1354942159291497,2.0794415416798357,2.0794415416798357,98.0,4.59511985013459,2.0794415416798357,3.295836866004329,0,0.0,15.020950984805237
Belongs in Collection,16000000,0.0,"['Mystery', 'Fantasy', 'Adventure', 'Comedy']",4,8,1.6094379124341003,2.1972245773362196,0,1,"['Mosaic Media Group', 'Warner Bros.']",0,1.0986122886681098,0.0,5.820082930352362,1.3862943611198906,7.60339933974067,1.3862943611198906,1.3862943611198906,1,English is Spoken Language,1,1,0,0,0,0,1,1,0,1,0,1,0,0,4.912654885736052,2.8903717578961645,2.8903717578961645,93.0,4.543294782270004,3.4965075614664802,2.4849066497880004,0,0.0,19.016583462189143
Not in Collection,19000000,16.759949589762293,"['Mystery', 'Adventure', 'Crime']",3,8,1.3862943611198906,2.1972245773362196,1,1,"['Lionsgate', 'Allison Shearmur Productions', 'Keep Your Head']",0,1.3862943611198906,0.0,6.2285110035911835,1.3862943611198906,7.6093665379542115,2.0794415416798357,1.3862943611198906,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7612001156935624,2.302585092994046,2.302585092994046,96.0,4.574710978503383,1.791759469228055,3.044522437723423,0,0.0,18.26099892721786
Not in Collection,125000000,18.643824303266577,"['Thriller', 'Action', 'Adventure']",3,12,1.3862943611198906,2.5649493574615367,1,1,"['Universal Pictures', 'Sean Daniel Company', 'Secret Hideout']",1,1.3862943611198906,0.0,5.54907608489522,1.0986122886681098,7.609862200913554,1.9459101490553132,1.0986122886681098,1,English is Spoken Language,1,1,0,0,0,1,1,1,1,1,1,1,0,0,4.787491742782046,3.091042453358316,3.091042453358316,110.0,4.709530201312334,2.302585092994046,4.007333185232471,1,0.6931471805599453,19.826233500968055
Not in Collection,16000000,0.0,"['Drama', 'Horror', 'Mystery', 'Thriller']",4,4,1.6094379124341003,1.6094379124341003,0,1,['Universal Pictures'],1,0.6931471805599453,0.0,5.272999558563747,1.791759469228055,7.596392304064196,1.6094379124341003,0.0,1,English is Spoken Language,1,1,0,1,0,0,0,0,0,0,0,1,0,0,2.302585092994046,1.6094379124341003,1.6094379124341003,92.0,4.532599493153256,2.5649493574615367,2.3978952727983707,0,0.0,16.650950128021822
Not in Collection,108000000,18.497641794347754,"['Drama', 'Adventure', 'Science Fiction']",3,4,1.3862943611198906,1.6094379124341003,1,1,"['Twentieth Century Fox Film Corporation', 'Scott Free Productions', 'Mid Atlantic Films', 'International Traders', 'TSG Entertainment', 'Genre Films']",1,1.9459101490553132,1.0986122886681098,5.840641657373398,1.3862943611198906,7.60887062919126,2.302585092994046,0.6931471805599453,1,English is Spoken Language,1,1,1,1,0,0,1,3,1,1,1,1,1,2,4.663439094112067,2.772588722239781,2.772588722239781,141.0,4.955827057601261,2.4849066497880004,3.912023005428146,1,0.6931471805599453,20.261487314180027
Belongs in Collection,10000000,16.118095750958314,"['Action', 'Drama', 'Thriller']",3,15,1.3862943611198906,2.772588722239781,0,1,"['Universal Pictures', 'Ross Hunter Productions Inc.']",1,1.0986122886681098,0.0,4.90527477843843,1.6094379124341003,7.58629630715272,1.3862943611198906,1.3862943611198906,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2.8903717578961645,2.302585092994046,2.302585092994046,137.0,4.927253685157205,2.0794415416798357,3.8066624897703196,0,0.0,18.425560339338922
Not in Collection,8000000,15.894952224644102,"['Crime', 'Comedy']",2,5,1.0986122886681098,1.791759469228055,0,1,"['Miramax Films', 'Palace Pictures']",0,1.0986122886681098,0.0,5.62040086571715,1.791759469228055,7.596894438144544,1.791759469228055,0.6931471805599453,1,English is Spoken Language,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,0.6931471805599453,0.6931471805599453,115.0,4.7535901911063645,2.833213344056216,1.9459101490553132,0,0.0,16.15731646026544
Belongs in Collection,37000000,17.426428497635523,"['Comedy', 'Fantasy']",2,9,1.0986122886681098,2.302585092994046,0,1,['Columbia Pictures Corporation'],0,0.6931471805599453,0.0,5.43372200355424,1.6094379124341003,7.595889917718538,1.9459101490553132,1.0986122886681098,1,English is Spoken Language,1,1,1,1,0,0,1,0,0,1,0,1,1,0,4.04305126783455,3.1354942159291497,3.1354942159291497,108.0,4.6913478822291435,2.772588722239781,3.1354942159291497,0,0.0,19.18798289806145
Not in Collection,17000000,16.648723960844016,"['Comedy', 'Romance']",2,9,1.0986122886681098,2.302585092994046,0,1,['The Saul Zaentz Company'],0,0.6931471805599453,0.6931471805599453,6.104793232414985,1.791759469228055,7.5953872788539725,1.0986122886681098,1.0986122886681098,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,1,0,1,2.772588722239781,2.1972245773362196,2.1972245773362196,171.0,5.147494476813453,3.5263605246161616,3.044522437723423,0,0.0,16.118776119387157
Belongs in Collection,16000000,0.0,"['Action', 'Crime', 'Fantasy', 'Adventure']",4,15,1.6094379124341003,2.772588722239781,0,0,"['China Film Co-Production Corporation', 'Huayi Brothers']",0,1.0986122886681098,0.0,4.189654742026425,1.791759469228055,7.607878073278507,2.302585092994046,0.6931471805599453,1,English is Not Spoken Language,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.6094379124341003,1.6094379124341003,133.0,4.897839799950911,3.784189633918261,4.060443010546419,0,0.0,18.096165710197592
Not in Collection,16000000,0.0,"['Crime', 'Drama', 'Thriller']",3,5,1.3862943611198906,1.791759469228055,1,1,[],0,0.0,0.0,6.20455776256869,0.6931471805599453,7.60489448081162,0.6931471805599453,0.6931471805599453,1,English is Not Spoken Language,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,104.0,4.653960350157523,2.0794415416798357,1.9459101490553132,0,0.0,0.6931471805599453
Not in Collection,80000000,18.197537205138154,"['Animation', 'Comedy', 'Family']",3,16,1.3862943611198906,2.833213344056216,0,1,"['Lonely Film Productions GmbH & Co. KG.', 'Warner Bros. Animation', 'Warner Bros.', 'Goldmann Pictures', 'Baltimore Spring Creek Productions', 'Warner Bros. Feature Animation']",0,1.9459101490553132,0.6931471805599453,5.940171252720432,1.791759469228055,7.602900462204755,2.4849066497880004,1.3862943611198906,1,English is Spoken Language,2,1,0,0,0,0,0,0,0,1,1,1,0,1,4.1588830833596715,2.9444389791664403,2.9444389791664403,90.0,4.51085950651685,3.367295829986474,4.060443010546419,0,0.0,18.042560995081548
Not in Collection,5000000,15.424948670398354,"['Comedy', 'Drama', 'Crime']",3,9,1.3862943611198906,2.302585092994046,0,1,['ContentFilm'],0,0.6931471805599453,0.0,5.713732805509369,1.791759469228055,7.602900462204755,2.302585092994046,0.6931471805599453,1,English is Spoken Language,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2.995732273553991,2.3978952727983707,2.3978952727983707,98.0,4.59511985013459,2.6390573296152584,2.5649493574615367,0,0.0,13.518315379062804
Not in Collection,19800000,16.801192546169812,"['Drama', 'Comedy']",2,4,1.0986122886681098,1.6094379124341003,0,1,"['Spring Creek Productions', '21 Laps Entertainment', 'Warner Bros.']",0,1.3862943611198906,0.0,6.182084906716632,1.3862943611198906,7.608374474380783,2.302585092994046,0.6931471805599453,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.302585092994046,2.0794415416798357,2.0794415416798357,103.0,4.6443908991413725,3.258096538021482,3.5263605246161616,0,0.0,17.536283974060265
Not in Collection,8000000,15.894952224644102,['Drama'],1,4,0.6931471805599453,1.6094379124341003,0,1,"['Arcadia Motion Pictures', 'Wanda Visión S.A.', 'Buffalo Gal Pictures']",0,1.3862943611198906,0.0,6.218600119691729,1.3862943611198906,7.608374474380783,1.0986122886681098,1.0986122886681098,1,English is Spoken Language,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,0.0,0.0,112.0,4.727387818712341,1.791759469228055,2.4849066497880004,0,0.0,10.879687356164176
Not in Collection,40000000,17.50439003707821,"['Drama', 'Crime']",2,4,1.0986122886681098,1.6094379124341003,1,1,"['Columbia Pictures', 'Atlas Entertainment', 'Annapurna Pictures']",1,1.3862943611198906,1.0986122886681098,5.278114659230517,1.6094379124341003,7.607878073278507,2.5649493574615367,0.0,1,English is Spoken Language,1,1,0,0,0,0,1,1,1,1,0,0,0,0,3.4339872044851463,2.4849066497880004,2.4849066497880004,138.0,4.9344739331306915,2.772588722239781,3.4657359027997265,1,1.0986122886681098,19.341647756960775
Belongs in Collection,210000000,19.162618093443648,"['Adventure', 'Action', 'Science Fiction', 'Thriller']",4,19,1.6094379124341003,2.995732273553991,0,1,"['Ingenious Film Partners', 'Twentieth Century Fox Film Corporation', 'Dune Entertainment', 'Major Studio Partners', 'Bad Hat Harry Productions', 'thinkfilm', 'Marvel Enterprises', 'X3 Canada Productions', 'X3US Productions', 'XM3 Service']",1,2.3978952727983707,1.0986122886681098,5.135798437050262,1.3862943611198906,7.604396348796338,1.791759469228055,0.6931471805599453,1,English is Spoken Language,3,1,1,2,1,2,0,5,1,1,0,1,0,1,3.6888794541139363,2.9444389791664403,2.9444389791664403,104.0,4.653960350157523,3.091042453358316,3.4965075614664802,1,1.791759469228055,19.94534380777439
Not in Collection,16000000,0.0,['Drama'],1,4,0.6931471805599453,1.6094379124341003,0,1,"['Samuel Goldwyn Company', 'Touchstone Pictures']",0,1.0986122886681098,0.0,5.594711379601839,1.791759469228055,7.596392304064196,1.0986122886681098,1.0986122886681098,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,1.0986122886681098,109.0,4.700480365792417,1.9459101490553132,2.5649493574615367,0,0.0,16.823177775881014
Not in Collection,16000000,0.0,"['Action', 'Adventure', 'Drama']",3,15,1.3862943611198906,2.772588722239781,0,1,['Universal Studios'],0,0.6931471805599453,0.0,4.897839799950911,1.6094379124341003,7.588829878307813,1.3862943611198906,1.3862943611198906,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1.9459101490553132,1.791759469228055,1.791759469228055,108.0,4.6913478822291435,3.1354942159291497,2.5649493574615367,0,0.0,16.842883106767776
Belongs in Collection,30000000,17.216707972959764,"['Animation', 'Science Fiction']",2,16,1.0986122886681098,2.833213344056216,0,0,['Toei Animation Company'],0,0.6931471805599453,0.0,4.8283137373023015,1.9459101490553132,7.607878073278507,2.302585092994046,0.6931471805599453,1,English is Not Spoken Language,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,0.0,0.0,115.0,4.7535901911063645,3.367295829986474,2.3978952727983707,0,0.0,16.6567681075277
Not in Collection,12000000,16.300417291085605,"['Mystery', 'Thriller']",2,8,1.0986122886681098,2.1972245773362196,0,1,"['Pathe Productions', 'Red Turtle']",0,1.0986122886681098,0.0,5.793013608384144,1.0986122886681098,7.602900462204755,2.302585092994046,0.6931471805599453,1,English is Spoken Language,2,1,0,0,0,0,0,0,0,0,0,1,0,0,3.258096538021482,2.1972245773362196,2.1972245773362196,119.0,4.787491742782046,2.3978952727983707,1.9459101490553132,0,0.6931471805599453,3.1780538303479458
Not in Collection,16000000,0.0,"['Drama', 'Romance', 'Thriller']",3,4,1.3862943611198906,1.6094379124341003,0,0,"['El Deseo', 'France 3 Cinéma', 'CiBy 2000']",0,1.3862943611198906,0.0,4.499809670330265,1.0986122886681098,7.599901959208498,2.3978952727983707,1.0986122886681098,1,English is Not Spoken Language,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2.70805020110221,2.1972245773362196,2.1972245773362196,103.0,4.6443908991413725,2.3978952727983707,2.833213344056216,0,0.6931471805599453,14.244405042090968
Not in Collection,15000000,16.52356082573315,"['Drama', 'Comedy', 'Romance']",3,4,1.3862943611198906,1.6094379124341003,1,1,"['France 3 Cinéma', 'La Petite Reine', 'Studio 37', 'uFilm', 'Jouror Productions', 'La Classe Américaine', 'JD Prod']",0,2.0794415416798357,0.0,5.298317366548036,2.0794415416798357,7.60688453121963,1.791759469228055,0.6931471805599453,1,English is Not Spoken Language,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.912654885736052,3.1354942159291497,3.1354942159291497,100.0,4.61512051684126,2.3978952727983707,4.23410650459726,0,0.0,18.70910896546569
Not in Collection,7000000,15.76142084987672,"['Romance', 'Drama']",2,11,1.0986122886681098,2.4849066497880004,1,1,"['Double Feature Films', 'Endgame Entertainment', 'High Frequency Entertainment']",0,1.3862943611198906,0.0,5.220355825078324,1.791759469228055,7.60887062919126,2.3978952727983707,1.0986122886681098,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,1.3862943611198906,1.3862943611198906,103.0,4.6443908991413725,2.1972245773362196,3.367295829986474,0,0.0,13.259227211273501
Not in Collection,2300000,14.648420115681892,"['Music', 'Romance']",2,3,1.0986122886681098,1.3862943611198906,0,1,['Metro-Goldwyn-Mayer (MGM)'],0,0.6931471805599453,0.0,4.634728988229636,1.6094379124341003,7.62657020629066,2.0794415416798357,1.3862943611198906,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0794415416798357,1.9459101490553132,1.9459101490553132,107.0,4.68213122712422,2.302585092994046,2.833213344056216,0,0.0,16.213405921671733
Not in Collection,20000000,16.811242881518265,"['Drama', 'Romance']",2,4,1.0986122886681098,1.6094379124341003,1,1,"['BBC Films', 'Ecosse Films', 'HanWay Films', 'UK Film Council', '2 Entertain', 'Zak Productions', 'Brideshead Films', 'Mestiere Cinema']",0,2.1972245773362196,0.0,5.209486152841421,1.791759469228055,7.605392364814935,2.0794415416798357,1.3862943611198906,1,English is Spoken Language,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2188758248682006,2.5649493574615367,2.5649493574615367,133.0,4.897839799950911,3.044522437723423,2.5649493574615367,0,0.0,16.396052486221453
Not in Collection,16000000,0.0,"['Horror', 'Thriller', 'Mystery']",3,10,1.3862943611198906,2.3978952727983707,0,0,['Lyuksor'],0,0.6931471805599453,0.0,5.062595033026967,1.6094379124341003,7.608374474380783,1.3862943611198906,1.3862943611198906,1,English is Not Spoken Language,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,0.0,0.0,90.0,4.51085950651685,2.5649493574615367,1.6094379124341003,0,0.0,12.677313009703903
Not in Collection,5000000,15.424948670398354,"['Drama', 'Romance']",2,4,1.0986122886681098,1.6094379124341003,0,1,['TriStar Pictures'],0,0.6931471805599453,0.0,4.663439094112067,1.791759469228055,7.59488438721652,2.3978952727983707,1.0986122886681098,1,English is Spoken Language,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.833213344056216,1.0986122886681098,1.0986122886681098,110.0,4.709530201312334,2.9444389791664403,2.70805020110221,0,0.0,11.73927188163082
Not in Collection,15000000,16.52356082573315,['Comedy'],1,9,0.6931471805599453,2.302585092994046,1,1,"['Dune Entertainment', 'Fox 2000 Pictures', 'Fortis Films', 'Dune Entertainment III', 'Radar Pictures']",1,1.791759469228055,0.6931471805599453,5.62040086571715,1.791759469228055,7.605890001053122,2.302585092994046,0.6931471805599453,1,English is Spoken Language,1,1,0,0,0,1,0,1,0,1,0,0,0,0,2.772588722239781,2.0794415416798357,2.0794415416798357,99.0,4.605170185988092,2.772588722239781,2.9444389791664403,1,1.0986122886681098,17.507025112150426
Not in Collection,12000,9.392745258631441,"['Horror', 'Comedy', 'Crime']",3,10,1.3862943611198906,2.3978952727983707,0,1,['Dreamland Productions'],0,0.6931471805599453,0.0,5.488937726156687,2.0794415416798357,7.587310506022615,1.3862943611198906,1.3862943611198906,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0794415416798357,2.0794415416798357,2.0794415416798357,93.0,4.543294782270004,2.70805020110221,2.4849066497880004,0,0.0,15.607270193858982
Not in Collection,16000000,0.0,"['Animation', 'Adventure', 'Family']",3,16,1.3862943611198906,2.833213344056216,0,1,['Clubhouse Pictures'],0,0.6931471805599453,0.0,6.598509028614515,1.791759469228055,7.593877844605118,1.3862943611198906,1.3862943611198906,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,0.6931471805599453,0.6931471805599453,86.0,4.465908118654584,3.367295829986474,2.1972245773362196,0,0.0,13.65289280005372
Belongs in Collection,700000,13.45883704259595,"['Drama', 'Horror', 'Science Fiction']",3,4,1.3862943611198906,1.6094379124341003,0,1,['Twentieth Century Fox Film Corporation'],1,0.6931471805599453,0.0,6.349138991379798,1.0986122886681098,7.629975707027789,2.0794415416798357,1.3862943611198906,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0794415416798357,2.0794415416798357,2.0794415416798357,94.0,4.553876891600541,2.0794415416798357,2.302585092994046,0,0.0,14.914123179965662
Not in Collection,35000000,17.370858648025116,"['Drama', 'Crime']",2,4,1.0986122886681098,1.6094379124341003,1,1,"['Columbia Pictures', 'Relativity Media']",1,1.0986122886681098,0.6931471805599453,6.361302477572996,1.6094379124341003,7.605392364814935,1.3862943611198906,1.3862943611198906,1,English is Spoken Language,1,1,0,0,0,1,0,0,0,0,0,1,0,0,3.1354942159291497,2.4849066497880004,2.4849066497880004,123.0,4.820281565605037,1.0986122886681098,2.6390573296152584,0,0.0,18.06147689073069
Not in Collection,7000000,15.76142084987672,"['Drama', 'History']",2,4,1.0986122886681098,1.6094379124341003,1,1,"['2929 Productions', 'Participant Productions', 'Warner Independent Pictures (WIP)', 'Davis Films', 'Section Eight Productions', 'Redbus Pictures', 'Tohokushinsha']",0,2.0794415416798357,0.0,4.812184355372417,1.791759469228055,7.603897968521881,2.302585092994046,0.6931471805599453,1,English is Spoken Language,4,1,0,0,0,2,0,0,0,0,0,1,1,0,2.995732273553991,2.4849066497880004,2.4849066497880004,93.0,4.543294782270004,3.295836866004329,3.091042453358316,0,0.0,17.81554445903015
